year,person,details,person_links,day,month
۱۳۹۱ ,بهروز مسروری,بازیگر سینما، تلویزیون و رادیو,"[{'text': 'بهروز مسروری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D9%88%D8%B2_%D9%85%D8%B3%D8%B1%D9%88%D8%B1%DB%8C'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",7,7
۱۳۸۶ ,حمید قنبری,خواننده و دوبلور (زاده ۱۳۰۳),[],7,7
۱۴۰۳ ,سید حسن نصرالله. دبیر کل حزب الله لبنان,,"[{'text': 'سید حسن نصرالله', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D9%86%D8%B5%D8%B1%D8%A7%D9%84%D9%84%D9%87'}]",7,7
۱۳۸۰ ,مهین دیهیم,بازیگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهین دیهیم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%DB%8C%D9%86_%D8%AF%DB%8C%D9%87%DB%8C%D9%85'}]",8,7
۱۳۹۲ ,محرم بسیم,بازیگر,"[{'text': 'محرم بسیم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B1%D9%85_%D8%A8%D8%B3%DB%8C%D9%85'}]",8,7
۱۴۰۰ ,محمدحسن طریقت منفرد,چشم‌پزشک ایرانی و وزارت بهداشت، درمان و آموزش پزشکی,"[{'text': 'محمدحسن طریقت منفرد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%D8%B7%D8%B1%DB%8C%D9%82%D8%AA_%D9%85%D9%86%D9%81%D8%B1%D8%AF'}]",8,7
۱۴۰۱ ,هستی نارویی,یکی از کشته شدگان جریان جمعه خونین زاهدان,"[{'text': 'هستی نارویی', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D8%B3%D8%AA%DB%8C_%D9%86%D8%A7%D8%B1%D9%88%DB%8C%DB%8C'}]",8,7
۱۴۰۱ ,محمداقبال نائب‌زهی,یکی از کشته‌شدگان جریان جمعه خونین زاهدان,"[{'text': 'محمداقبال نائب\u200cزهی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%82%D8%A8%D8%A7%D9%84_%D9%86%D8%A7%D8%A6%D8%A8%E2%80%8C%D8%B2%D9%87%DB%8C'}]",8,7
۱۳۰۰ ,محمدتقی پسیان,نظامی,"[{'text': 'محمدتقی پسیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%BE%D8%B3%DB%8C%D8%A7%D9%86'}]",11,7
۱۳۶۶ ,آلک در-خاچاطوریان,مترجم ارمنی‌تبار,"[{'text': 'آلک در-خاچاطوریان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D9%84%DA%A9_%D8%AF%D8%B1-%D8%AE%D8%A7%DA%86%D8%A7%D8%B7%D9%88%D8%B1%DB%8C%D8%A7%D9%86'}]",11,7
۱۳۸۵ ,عمران صلاحی,شاعر، نویسنده، مترجم و طنزپرداز,"[{'text': 'عمران صلاحی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D8%B1%D8%A7%D9%86_%D8%B5%D9%84%D8%A7%D8%AD%DB%8C'}]",11,7
۱۴۰۰ ,مهین کوره‌چیان,بازیکن بسکتبال,"[{'text': 'مهین کوره\u200cچیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%DB%8C%D9%86_%DA%A9%D9%88%D8%B1%D9%87%E2%80%8C%DA%86%DB%8C%D8%A7%D9%86'}]",11,7
۱۴۰۰ ,محمد اسماعیل‌زاده,خواننده,"[{'text': 'محمد اسماعیل\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",11,7
۱۲۹۱ ,یارمحمدخان کرمانشاهی,فعال جنبش مشروطه,"[{'text': 'یارمحمدخان کرمانشاهی', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D8%B1%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%D8%B4%D8%A7%D9%87%DB%8C'}]",13,7
۱۳۸۰ ,فریدون فروغی,آهنگساز، نوازنده (گیتار، پیانو، درام)، شاعر و خواننده,"[{'text': 'فریدون فروغی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DB%8C%D8%AF%D9%88%D9%86_%D9%81%D8%B1%D9%88%D8%BA%DB%8C'}]",13,7
۱۳۸۹ ,منوچهر حقانی‌پرست,کارگردان,"[{'text': 'منوچهر حقانی\u200cپرست', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%AD%D9%82%D8%A7%D9%86%DB%8C%E2%80%8C%D9%BE%D8%B1%D8%B3%D8%AA'}]",13,7
۱۳۸۹ ,جلال پژمان,فرمانده نیروی نظامی (ز. ۱۳۰۱),"[{'text': 'جلال پژمان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84_%D9%BE%DA%98%D9%85%D8%A7%D9%86'}]",13,7
۱۳۹۰ ,مهرداد مشایخی,جامعه شناس,"[{'text': 'مهرداد مشایخی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF_%D9%85%D8%B4%D8%A7%DB%8C%D8%AE%DB%8C'}]",13,7
۱۳۹۶ ,محمد جراحی,زندانی سیاسی,"[{'text': 'محمد جراحی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C'}]",13,7
۱۴۰۰ ,فتحعلی اویسی,بازیگر,"[{'text': 'فتحعلی اویسی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AA%D8%AD%D8%B9%D9%84%DB%8C_%D8%A7%D9%88%DB%8C%D8%B3%DB%8C'}]",13,7
۱۴۰۱ ,نیما شفیق‌دوست,یکی از کشته‌شدگان اعتراضات سراسری ۱۴۰۱ ایران,"[{'text': 'نیما شفیق\u200cدوست', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%85%D8%A7_%D8%B4%D9%81%DB%8C%D9%82%E2%80%8C%D8%AF%D9%88%D8%B3%D8%AA'}]",13,7
۱۴۰۱ ,یزدان راد,بدن‌ساز,"[{'text': 'یزدان راد', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%B2%D8%AF%D8%A7%D9%86_%D8%B1%D8%A7%D8%AF'}]",14,7
۱۴۰۲ ,آتیلا پسیانی,بازیگر,"[{'text': 'آتیلا پسیانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%DB%8C%D9%84%D8%A7_%D9%BE%D8%B3%DB%8C%D8%A7%D9%86%DB%8C'}]",14,7
۱۳۶۱ ,یحیی شمشادیان,نظامی و خلبان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'یحیی شمشادیان', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%B4%D9%85%D8%B4%D8%A7%D8%AF%DB%8C%D8%A7%D9%86'}]",15,7
۱۳۵۰ ,سلطان الواعظین شیرازی,خطیب,"[{'text': 'سلطان الواعظین شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%A7%D9%84%D9%88%D8%A7%D8%B9%D8%B8%DB%8C%D9%86_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",16,7
۱۳۹۴ ,حسین همدانی,نظامی,"[{'text': 'حسین همدانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C'}]",16,7
۱۴۰۰ ,عزت‌الله مهرآوران,بازیگر,"[{'text': 'عزت\u200cالله مهرآوران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B2%D8%AA%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%87%D8%B1%D8%A2%D9%88%D8%B1%D8%A7%D9%86'}]",16,7
۱۴۰۱ ,ابوالفضل آدینه‌زاده,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",16,7
۱۴۰۲ ,محمدکاظم صبوری,نماینده دوره نخست مجلس شورای اسلامی از حوزه انتخابیه شیروان,"[{'text': 'محمدکاظم صبوری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%DA%A9%D8%A7%D8%B8%D9%85_%D8%B5%D8%A8%D9%88%D8%B1%DB%8C'}]",16,7
۱۳۸۱ ,لاله سحرخیزان,خَیّر ، همسر اول ناصر محمدخانی و مقتول پرونده میدان کتابی تهران,[],17,7
۱۳۹۷ ,بهرام شفیع,گزارشگر، مجری و مدیر ورزشی (ز. ۱۳۳۵),"[{'text': 'بهرام شفیع', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%B4%D9%81%DB%8C%D8%B9'}]",17,7
۱۳۹۹ ,محمدرضا شجریان,موسیقی‌دان و خواننده (ز. ۱۳۱۹),"[{'text': 'محمدرضا شجریان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B4%D8%AC%D8%B1%DB%8C%D8%A7%D9%86'}]",17,7
۱۴۰۰ ,ابوالحسن بنی‌صدر,سیاست‌مدار و نخستین رئیس‌جمهور ایران (ز. ۱۳۱۲),"[{'text': 'ابوالحسن بنی\u200cصدر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%A8%D9%86%DB%8C%E2%80%8C%D8%B5%D8%AF%D8%B1'}]",17,7
۱۴۰۱ ,یحیی رحیمی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,[],17,7
۱۳۵۹ ,زوریک مرادیان,اولین کشته ارمنی‌تبار ایرانی جنگ ایران و عراق (ز. ۱۳۳۹),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'زوریک مرادیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%88%D8%B1%DB%8C%DA%A9_%D9%85%D8%B1%D8%A7%D8%AF%DB%8C%D8%A7%D9%86'}]",19,7
۱۳۶۳ ,میرزا خلیل کمره‌ای,نویسنده، محقق و فیلسوف (زاده ۱۲۷۷),"[{'text': 'میرزا خلیل کمره\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D9%84_%DA%A9%D9%85%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C'}]",19,7
۱۳۶۹ ,عباسقلی گلشائیان,از کارگزاران مهم اقتصادی و قضائی دوره پهلوی (زاده ۱۲۸۱ تهران),"[{'text': 'عباسقلی گلشائیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C_%DA%AF%D9%84%D8%B4%D8%A7%D8%A6%DB%8C%D8%A7%D9%86'}]",19,7
۱۳۷۰ ,حسین شیخ,نقاش (زاده ۱۲۸۹),"[{'text': 'حسین شیخ', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%DB%8C%D8%AE'}]",19,7
۱۳۸۶ ,محمدحسن فرحبخشیان,شاعر (ز. ۱۳۲۰),"[{'text': 'محمدحسن فرحبخشیان', 'url': 'https://fa.wikipedia.org/wiki/%DA%98%D9%88%D9%84%DB%8C%D8%AF%D9%87_%D9%86%DB%8C%D8%B4%D8%A7%D8%A8%D9%88%D8%B1%DB%8C'}]",19,7
۱۳۸۷ ,جواد نوربخش,نویسنده، شاعر و پیر سلسله نعمت‌اللهی (زاده ۱۳۰۵),"[{'text': 'جواد نوربخش', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D9%86%D9%88%D8%B1%D8%A8%D8%AE%D8%B4'}]",19,7
۱۳۹۲ ,حیدرعلی طالب‌پور,شاعر (ز. ۱۳۰۹),"[{'text': 'حیدرعلی طالب\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1%D8%B9%D9%84%DB%8C_%D8%B7%D8%A7%D9%84%D8%A8%E2%80%8C%D9%BE%D9%88%D8%B1'}]",19,7
۱۳۸۹ ,معصومه اسکندری,بازیگر,"[{'text': 'معصومه اسکندری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D8%B5%D9%88%D9%85%D9%87_%D8%A7%D8%B3%DA%A9%D9%86%D8%AF%D8%B1%DB%8C'}]",20,7
۱۳۹۴ ,محمود شجاعی,شاعر,"[{'text': 'محمود شجاعی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B4%D8%AC%D8%A7%D8%B9%DB%8C'}]",20,7
۱۳۹۹ ,محمد کریمیان,نماینده حوزه انتخابیه پیرانشهر و سردشت در دوره هفتم مجلس شورای اسلامی,"[{'text': 'محمد کریمیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%D8%B1%DB%8C%D9%85%DB%8C%D8%A7%D9%86'}]",20,7
۱۴۰۱ ,نگین عبدالملکی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'نگین عبدالملکی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DA%AF%DB%8C%D9%86_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D9%84%DA%A9%DB%8C'}]",20,7
۱۴۰۱ ,اسرا پناهی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'اسرا پناهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%B1%D8%A7_%D9%BE%D9%86%D8%A7%D9%87%DB%8C'}]",20,7
۱۴۰۱ ,سینا نادری,از کشته‌شدگان خیزش ۱۴۰۱ ایران,[],20,7
۱۴۰۱ ,آرمین صیادی,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'آرمین صیادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D9%85%DB%8C%D9%86_%D8%B5%DB%8C%D8%A7%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",20,7
۱۴۰۲ ,میر شمس‌الدین ادیب‌سلطانی,نویسنده و پزشک,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'میر شمس\u200cالدین ادیب\u200cسلطانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1_%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A7%D8%AF%DB%8C%D8%A8%E2%80%8C%D8%B3%D9%84%D8%B7%D8%A7%D9%86%DB%8C'}]",20,7
۱۴۰۳ ,امین الله رشیدی,خواننده,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",20,7
۱۳۰۵ ,شوریده شیرازی,شاعر,"[{'text': 'شوریده شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%DB%8C%D8%AF%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",21,7
۱۳۴۷ ,حسین بهزاد,نقاش,"[{'text': 'حسین بهزاد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A8%D9%87%D8%B2%D8%A7%D8%AF'}]",21,7
۱۳۵۸ ,غلامحسین مصاحب,ریاضی‌دان,"[{'text': 'غلامحسین مصاحب', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D8%B5%D8%A7%D8%AD%D8%A8'}]",21,7
۱۳۷۸ ,قاسمعلی ظهیرنژاد,سرلشکر نیروی زمینی ارتش جمهوری اسلامی ایران,"[{'text': 'قاسمعلی ظهیرنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85%D8%B9%D9%84%DB%8C_%D8%B8%D9%87%DB%8C%D8%B1%D9%86%DA%98%D8%A7%D8%AF'}]",21,7
۱۳۸۹ ,مرضیه,خواننده,"[{'text': 'مرضیه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%B6%DB%8C%D9%87'}]",21,7
۱۳۳۹ ,هاشم قزوینی,از مدرسان حوزه علمیه خراسان,"[{'text': 'هاشم قزوینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D8%A7%D8%B4%D9%85_%D9%82%D8%B2%D9%88%DB%8C%D9%86%DB%8C'}]",22,7
۱۳۸۶ ,زهرا بنی‌یعقوب,نفر ششم کنکور سراسری و پزشک ایرانی که در بازداشتگاه ستاد امر به معروف و نهی از منکر همدان درگذشت,"[{'text': 'زهرا بنی\u200cیعقوب', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D8%A8%D9%86%DB%8C%E2%80%8C%DB%8C%D8%B9%D9%82%D9%88%D8%A8'}]",22,7
۱۴۰۲ ,داریوش مهرجویی,فیلم‌ساز و نویسنده (زاده ۱۳۱۸),"[{'text': 'داریوش مهرجویی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D9%85%D9%87%D8%B1%D8%AC%D9%88%DB%8C%DB%8C'}]",22,7
۱۴۰۲ ,وحیده محمدی‌فر,فیلمنامه نویس، دستیار کارگردان، همسر داریوش مهرجویی (زاده ۱۳۴۷),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'وحیده محمدی\u200cفر', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C%E2%80%8C%D9%81%D8%B1'}]",22,7
۱۳۶۸ ,مرتضی حنانه,موسیقیدان,"[{'text': 'مرتضی حنانه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%AD%D9%86%D8%A7%D9%86%D9%87'}]",24,7
۱۳۹۲ ,رجبعلی طاهری,نماینده مردم کازرون در دوره اول مجلس شورای اسلامی,"[{'text': 'رجبعلی طاهری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8%D8%B9%D9%84%DB%8C_%D8%B7%D8%A7%D9%87%D8%B1%DB%8C'}]",24,7
۱۴۰۰ ,یوسف اسحاق‌پور,نویسنده و جستارنویس,"[{'text': 'یوسف اسحاق\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%B3%D9%81_%D8%A7%D8%B3%D8%AD%D8%A7%D9%82%E2%80%8C%D9%BE%D9%88%D8%B1'}]",24,7
۱۴۰۲ ,فاضل گلپایگانی,نماینده استان تهران در دوره پنجم مجلس خبرگان رهبری,"[{'text': 'فاضل گلپایگانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B6%D9%84_%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86%DB%8C'}]",28,7
۱۳۷۵ ,سید فتح‌الله بنی‌صدر,برادر ابوالحسن بنی‌صدر,"[{'text': 'سید فتح\u200cالله بنی\u200cصدر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%81%D8%AA%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%86%DB%8C%E2%80%8C%D8%B5%D8%AF%D8%B1'}]",29,7
۱۳۸۷ ,مهرانگیز دولت‌شاهی,اولین زن سفیر (به دانمارک)، نماینده مجلس شورای ملی (زادروز ۱۲۹۶),"[{'text': 'مهرانگیز دولت\u200cشاهی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86%DA%AF%DB%8C%D8%B2_%D8%AF%D9%88%D9%84%D8%AA%D8%B4%D8%A7%D9%87%DB%8C'}]",29,7
۱۳۹۰ ,یحیی شیدا,شاعر,"[{'text': 'یحیی شیدا', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%AD%DB%8C%DB%8C_%D8%B4%DB%8C%D8%AF%D8%A7'}]",29,7
۱۳۹۳ ,محمدرضا مهدوی کنی,رئیس مجلس خبرگان رهبری,"[{'text': 'محمدرضا مهدوی کنی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%85%D9%87%D8%AF%D9%88%DB%8C_%DA%A9%D9%86%DB%8C'}]",29,7
۱۴۰۰ ,حسن حنفی,متفکر مسلمان و مصری,"[{'text': 'حسن حنفی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%AD%D9%86%D9%81%DB%8C'}]",29,7
۱۲۹۶ ,علیقلی‌خان سردار اسعد,از بزرگان مردم بختیاری,"[{'text': 'علیقلی\u200cخان سردار اسعد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D9%82%D9%84%DB%8C%E2%80%8C%D8%AE%D8%A7%D9%86_%D8%B3%D8%B1%D8%AF%D8%A7%D8%B1_%D8%A7%D8%B3%D8%B9%D8%AF'}]",1,8
۱۲۹۹ ,فرصت‌الدوله شیرازی,شاعر، نویسنده و موسیقی‌دان,"[{'text': 'فرصت\u200cالدوله شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B5%D8%AA%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",1,8
۱۳۲۹ ,محمدحسین لقمان‌ادهم,پزشک و نخستین رئیس دانشکده پزشکی تهران,"[{'text': 'محمدحسین لقمان\u200cادهم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86_%D9%84%D9%82%D9%85%D8%A7%D9%86_%D8%A7%D8%AF%D9%87%D9%85'}]",1,8
۱۳۵۶ ,سید مصطفی خمینی,پسر سید روح‌الله خمینی,"[{'text': 'سید مصطفی خمینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%AE%D9%85%DB%8C%D9%86%DB%8C'}]",1,8
۱۳۷۱ ,شعبان طاووسی,پدر علم هیپنوتیزم ایران,"[{'text': 'شعبان طاووسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%B9%D8%A8%D8%A7%D9%86_%D8%B7%D8%A7%D9%88%D9%88%D8%B3%DB%8C'}]",1,8
۱۳۸۸ ,رزا منتظمی,آشپز و نویسنده,"[{'text': 'رزا منتظمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B2%D8%A7_%D9%85%D9%86%D8%AA%D8%B8%D9%85%DB%8C'}]",1,8
۱۳۹۶ ,علی سرافراز یزدی,نماینده حوزه انتخابیه مشهد و کلات در دوره هفتم مجلس شورای اسلامی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'علی سرافراز یزدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B3%D8%B1%D8%A7%D9%81%D8%B1%D8%A7%D8%B2_%DB%8C%D8%B2%D8%AF%DB%8C'}]",1,8
۱۴۰۱ ,عموحاجی,مردی که نیم قرن حمام نرفت,"[{'text': 'عموحاجی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%88_%D8%AD%D8%A7%D8%AC%DB%8C'}]",1,8
۱۴۰۱ ,مونا نقیب,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'مونا نقیب', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%88%D9%86%D8%A7_%D9%86%D9%82%DB%8C%D8%A8'}]",1,8
۱۴۰۲ ,حمید سیدمهدوی اقدم,نماینده حوزه انتخابیه تبریز در دوره ششم مجلس شورای اسلامی,"[{'text': 'حمید سیدمهدوی اقدم', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D8%B3%DB%8C%D8%AF%D9%85%D9%87%D8%AF%D9%88%DB%8C_%D8%A7%D9%82%D8%AF%D9%85'}]",1,8
۶۶۳ ,شمس‌الدین جوینی,از شعراء، نویسندگان و وزراء بنام ایرانی که در رودخانه اهر کشته شد,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شمس\u200cالدین جوینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%85%D8%AD%D9%85%D8%AF_%D8%AC%D9%88%DB%8C%D9%86%DB%8C'}]",2,8
۱۲۱۳ ,فتحعلی‌شاه,دومین شاه ایران از دودمان قاجار,"[{'text': 'فتحعلی\u200cشاه', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%AA%D8%AD%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B4%D8%A7%D9%87'}]",2,8
۱۲۹۹ ,فرصت‌الدوله شیرازی,شاعر نویسنده و نقاش,"[{'text': 'فرصت\u200cالدوله شیرازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B5%D8%AA%E2%80%8C%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C'}]",2,8
۱۳۵۹ ,ابوالفضل مهدیار,سرگرد خلبان اف-۴ فانتوم ۲ نیروی هوایی ارتش جمهوری اسلامی ایران بود.,"[{'text': 'ابوالفضل مهدیار', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D9%85%D9%87%D8%AF%DB%8C%D8%A7%D8%B1'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",2,8
۱۳۶۸ ,آیت‌الله میرزا جواد آقا تهرانی,نویسنده و مدرس حوزه علمیه مشهد,[],2,8
۱۳۸۵ ,پرویز ملک‌زاده,فیلمبردار,"[{'text': 'پرویز ملک\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%85%D9%84%DA%A9%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",2,8
