day,month,title,links,year
1.0,1.0,آمار تولید و مصرف نان در سال ۱۳۰۰: ۲۴۹ نانوایی، ۹٬۸۱۵٬۸۹۷ من آرد مصرف کرده و ۱۴٬۲۹۱٬۶۷۵ من نان تولید کردند. ۹۰٪ از نان مصرفی تهرانی‌ها را سنگک و لواش تشکیل می‌داده است.,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'مصر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B1'}]",1301
4.0,1.0,دار احمدشاه قاجار با رئیس‌جمهور فرانسه در پاریس,"[{'text': 'احمدشاه قاجار', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF%D8%B4%D8%A7%D9%87'}, {'text': 'پاریس', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%B1%DB%8C%D8%B3'}]",1301
6.0,1.0,پرچم افغانستان در کنسولگری این کشور در مشهد بالا رفت.,"[{'text': 'افغانستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86'}, {'text': 'مشهد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%D9%87%D8%AF'}]",1301
6.0,1.0,روزنامه اقدام در سرمقالهٔ خود ایرانیان را تشویق به حمایت از فلسطین در برابر ظلم انگلستان و یهود کرد.,[],1301
8.0,1.0,رضاخان وزیر جنگ در فرمانی مقرر کرد واعظان روحانی در همه بخش‌های قشون با وعظ و خطابه در راه تحکیم مبانینی و تعالیم اخلاقی به افراد قشون مشارکت کنند.,"[{'text': 'رضاخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}]",1301
8.0,1.0,مخالفت روحانیون کاشان و اصفهان با قانون جزای عرفی,[],1301
9.0,1.0,به‌رسمیت شناختن استقلال مصر توسط دولت ایران,"[{'text': 'مصر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B1'}]",1301
10.0,1.0,تأسیس اداره کل طرق و شوارع,[],1301
11.0,1.0,اعتصاب کارگران هندی شرکت نفت ایران و انگلیس,"[{'text': 'شرکت نفت ایران و انگلیس', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DA%A9%D8%AA_%D9%86%D9%81%D8%AA_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%A7%D9%86%DA%AF%D9%84%DB%8C%D8%B3'}]",1301
0.0,1.0,۱۲: تأسیس سکونتگاه کشاورزی گیواتائیم توسط ۲۲ نفر از دومین گروه مهاجران صهیونیست علیا در فلسطین. امروزه گیواتائیم بخشی از تل‌آویو است. در همین روز سکونگاه مشابهی به نام احوزا A - نیویورک که امروزه با نام شهر رعانانا مشهور است، توسط شرکتی به همین نام تشکیل شد.,"[{'text': 'رعانانا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B9%D8%A7%D9%86%D8%A7%D9%86%D8%A7'}]",1301
14.0,1.0,انتخاب هیئت رئیسه مجلس شورای ملی,"[{'text': 'مجلس شورای ملی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C'}]",1301
13.0,1.0,ملاقات میان چند تن از خوانین کشکولی با ژنرال کنسول انگلستان بدون اطلاع دولت. گمانه‌ها حاکی از آن بود که این ملاقات در خصوص عقد یک قرارداد میان شرکت نفت ایران و انگلیس با خوانین مذکور برای کشف و استخراج نفت بوده است.,"[{'text': 'شرکت نفت ایران و انگلیس', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DA%A9%D8%AA_%D9%86%D9%81%D8%AA_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%A7%D9%86%DA%AF%D9%84%DB%8C%D8%B3'}]",1301
18.0,1.0,اعتراض آژان‌های تبریز به تعویق حقوقشان که منجر به دستگیری ایشان شد.,"[{'text': 'آژان', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D9%84%DB%8C%D8%B3'}]",1301
19.0,1.0,آصف‌السلطنه از طرف اعتضادالسلطنه نایب‌السلطنه و معاون‌الدوله رئیس تشریفات وزارت امور خارجه از طرف هیئت دولت به سفارت آمریکا در تهران رفته و به وزیر مختار تازه‌وارد تبریک گفتند. وزیر مختار طبق عرف خودش باید ابتدا به دربار می‌رفت.,"[{'text': 'اعتضادالسلطنه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D9%82%D9%84%DB%8C_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%A7%D8%B9%D8%AA%D8%B6%D8%A7%D8%AF%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D9%86%D9%87'}, {'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",1301
19.0,1.0,حرکت نیروهای نظامی برای سرکوب امام قلی‌خان و بویراحمدی‌ها و سایر یاغیان فارس. یاغیان پس ازدن قوای دولتی تسلیم شدند.,"[{'text': 'بویراحمدی\u200cها', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%DA%A9%D9%87%DA%AF%DB%8C%D9%84%D9%88%DB%8C%D9%87_%D9%88_%D8%A8%D9%88%DB%8C%D8%B1%D8%A7%D8%AD%D9%85%D8%AF'}]",1301
20.0,1.0,وزارت معارف آمار دانش‌آموزان و مدارس را در سال ۱۳۰۰ اعلام کرد: ۴۴۰ باب دبستان دولتی با ۴۳٬۰۰۰ دانش‌آموز، ۴۶ باب دبیرستان دولتی با ۹۳۰۰ دانش‌آموز,"[{'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'وزارت معارف', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%AA_%D9%85%D8%B9%D8%A7%D8%B1%D9%81'}]",1301
21.0,1.0,اعتصاب کارکنان وزارت داخله به دلیل عقب‌افتادگی شش ماهه حقوق,[],1301
23.0,1.0,بسته شدن سفارت‌خانه‌های ایران در اسپانیا، سوئد، لاهه، بالکان و وینه به دلیل کسر بودجه,[],1301
24.0,1.0,دار رضاخان وزیر جنگ با سر پرسی لورن وزیر مختار انگلیس,"[{'text': 'رضاخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}, {'text': 'پرسی لورن', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D8%B3%DB%8C_%D9%84%D9%88%D8%B1%D9%86'}]",1301
26.0,1.0,کارگران هندی کمپانی نفت انگلیس و ایران به دلیل دستگیری مهاتما گاندی دست از کار کشیدند.,"[{'text': 'مهاتما گاندی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%A7%D8%AA%D9%85%D8%A7_%DA%AF%D8%A7%D9%86%D8%AF%DB%8C'}]",1301
27.0,1.0,اجتماع گروهی از بازاریان تهران در خانه رضاخان، وزیر جنگ و تشکر از اقدامات وی در برقراری امنیت,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'رضاخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}]",1301
27.0,1.0,انعقاد قرارداد میان خوانین کشکولی با مسئولین کمپانی نفت جنوب بدون اطلاع دولت، برای اکتشاف و برداشت نفت به این شکل که ابتدا کمپانی بیش از ده هزار تومان به ایشان پرداخت کرده و سپس صدی سه از عایدات به ایشان بپردازد.,[],1301
29.0,1.0,تحصن ۶۰ تا ۷۰ نفره‌ی اهالی مطبوعات وگران در مجلس در اعتراض به خودکامگی رضاخان وزیر جنگ و درخواست برای برکناری وی,"[{'text': 'رضاخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}]",1301
30.0,1.0,قراسوران‌های استرآباد به دلیل عدم دریافت حقوق در تلگراف‌خانه‌ی این شهر تحصن کردند.,"[{'text': 'استرآباد', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF'}]",1301
30.0,1.0,اعلام ممنوعیت خروج طلا و نقره توسط وزارت مالیه,"[{'text': 'وزارت مالیه', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%AA_%D9%85%D8%A7%D9%84%DB%8C%D9%87'}]",1301
1.0,2.0,حسابرسی از تجارت‌خانه طومانیانس,"[{'text': 'تجارت\u200cخانه طومانیانس', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA%D8%AE%D8%A7%D9%86%D9%87_%D8%AA%D9%88%D9%85%D8%A7%D9%86%DB%8C%D8%A7%D9%86%D8%B3'}]",1301
1.0,2.0,جلب میرزااسماعیل خان وصالی به دلیل فروش بخشی از اراضی خالصهٔ بندرعباس به اتباع خارجه,[],1301
2.0,2.0,سر پرسی لورن وزیر مختار انگلیس با مشیرالدوله رئیس‌الوزرادار کرد. خبری از جزئیات مذاکران ایشان به بیرون درز نکرد.,"[{'text': 'مشیرالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}, {'text': 'پرسی لورن', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D8%B3%DB%8C_%D9%84%D9%88%D8%B1%D9%86'}]",1301
3.0,2.0,روزنامه اقدام از اختلاس ۱۹۳ هزار تومانی احمد قوام‌السلطنه که دوبوای بلژیکی، پیشکار مالیه خراسان آن را برملا کرده بود خبر داد.,"[{'text': 'احمد قوام\u200cالسلطنه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%82%D9%88%D8%A7%D9%85'}, {'text': 'قوام\u200cالسلطنه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%82%D9%88%D8%A7%D9%85'}]",1301
6.0,2.0,محمود انصاری حاکم نظامی تهران در آستانه ماه رمضان قیمت چند کالا را اعلام کرد و تهدید کرد کسی حق ندارد گران‌تر بفروشد: «قیمت گوشت از غره شهر مبارک رمضان چارکی دو قران؛ قیمت شیر روی نگرفته بدون آب چارکی ده شاهی؛ قیمت ماست قالبی در صورت خریداری از ماست‌بند یک من یک قران و ششصدنار و از بقال یک من دو قران و چارکی ده شاهی؛ ماست کوزه‌ای نیز چارکی سیصدنار»,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'قران', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D9%86'}, {'text': 'محمود انصاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C'}]",1301
7.0,2.0,پس از نامه‌نگاری‌های فراوان از سوی سران نظامی و حکومتی غرب ایران، هیئت دولت با اختصاص هزار تومان بابت خلعت و انعام به رؤسای الوار و پانصد تومان برای تعمیر برج‌های شهر به منظور مقابله با اشرار لر موافقت کرد.,[],1301
8.0,2.0,درگیری مسلمان‌ها و بهایی‌ها در سمنان,"[{'text': 'سمنان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%85%D9%86%D8%A7%D9%86'}]",1301
8.0,2.0,اعزام بقاءالدوله به انزلی برای بازپس‌گیری مؤسسات دولتی,[],1301
9.0,2.0,شروع آمارگیری در تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",1301
13.0,2.0,کشته شدن افتخارالتجار به دست عوامل سیمیتقو در سقز,"[{'text': 'سیمیتقو', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88'}]",1301
13.0,2.0,برقراری حکومت نظامی در شهرهای تهران، استرآباد، خمسه، قزوین، سمنان، دامغان، بارفروش، تنکابن، فیروزکوه، سوادکوه، لاهیجان، ساوجبلاغ، شهریار، ورامین، کن و سولقان، ساوه و بندر پهلوی به فرمان سردار سپه,"[{'text': 'استرآباد', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF'}, {'text': 'بارفروش', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%D9%84_(%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86)'}, {'text': 'بندر پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%86%D8%AF%D8%B1_%D8%A7%D9%86%D8%B2%D9%84%DB%8C'}, {'text': 'تنکابن', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86'}, {'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'دامغان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%85%D8%BA%D8%A7%D9%86'}, {'text': 'ساوه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%88%D9%87'}, {'text': 'سردار سپه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}, {'text': 'سمنان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%85%D9%86%D8%A7%D9%86'}, {'text': 'سوادکوه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%B3%D8%AA%D8%A7%D9%86_%D8%B3%D9%88%D8%A7%D8%AF%DA%A9%D9%88%D9%87'}, {'text': 'قزوین', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B2%D9%88%DB%8C%D9%86'}, {'text': 'لاهیجان', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%D8%A7%D9%87%DB%8C%D8%AC%D8%A7%D9%86'}, {'text': 'ورامین', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B1%D8%A7%D9%85%DB%8C%D9%86'}, {'text': 'کن و سولقان', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%86_%D9%88_%D8%B3%D9%88%D9%84%D9%82%D8%A7%D9%86'}]",1301
16.0,2.0,حمله گروهی از طوایف لر به شهر نهاوند,"[{'text': 'نهاوند', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D9%88%D9%86%D8%AF'}]",1301
18.0,2.0,استعفای مشیرالدوله از مقام ریاست وزرا,"[{'text': 'مشیرالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}]",1301
19.0,2.0,رضاخان (وزیر جنگ) به همهٔ معاونان وزراتخانه‌ها دستور داد که به وزارتخانه‌های خود رفته و مثل گذشته به امور رسیدگی کنند. خود نیز به دربار رفت و در عمل همان نقش مشیرالدوله را بر عهده گرفت.,"[{'text': 'رضاخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}, {'text': 'مشیرالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}]",1301
22.0,2.0,دار مشیرالدوله با کمیسیون ۱۲ نفری (شامل افرادی از دولت و مجلس) برای ذکر دلایل استعفا,"[{'text': 'مشیرالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}]",1301
23.0,2.0,در پی رسیدن اخباری مبنی بر این که کنسول انگلیس در بوشهر مستقیماً اقدام به انعقاد قراردادهای نفتی با خوانین کشکولی نموده وزارت داخله به وزارت خارجه نوشت که از ایالت فارس و حکومت بنادر خواسته که مراقب باشند هیچ قراردادی بین آنها منعقد نشود.,[],1301
25.0,2.0,رأی مجلس شورای ملی به ابقای مشیرالدوله و ارسال این خبر به احمدشاه قاجار که در فرانسه به سر می‌برد.,"[{'text': 'احمدشاه قاجار', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF%D8%B4%D8%A7%D9%87'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'مجلس شورای ملی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C'}, {'text': 'مشیرالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}]",1301
25.0,2.0,اعزام ۲۰۰۰ نیروی دولتی ایرانی به قصد عملیات علیه اسماعیل آقا سیمیتقو در منطقهٔ شمال غرب دریاچه ارومیه,"[{'text': 'اسماعیل آقا سیمیتقو', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88'}, {'text': 'دریاچه ارومیه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87_%D8%A7%D8%B1%D9%88%D9%85%DB%8C%D9%87'}, {'text': 'سیمیتقو', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88'}]",1301
30.0,2.0,انعقاد قرارداد میان شرکت نفت انگلیس و ایران و محمدناصرخان قشقایی,"[{'text': 'شرکت نفت انگلیس و ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DA%A9%D8%AA_%D9%86%D9%81%D8%AA_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%A7%D9%86%DA%AF%D9%84%DB%8C%D8%B3'}]",1301
2.0,3.0,تعطیلی محاکم عدلیه به دلیل اعتصاب کارکنانی که ۹ ماه حقوق دریافت نکرده بودند.,[],1301
3.0,3.0,مشیرالدوله که با اصرار نمایندگان و درخواست شاه قبول کرده بود بارگر دولت تشکیل بدهد به دلیل دخالت‌ها در تحمیل وزرا، بارگر از قبول مسئولیت سر باز زد.,"[{'text': 'مشیرالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}]",1301
4.0,3.0,اعتراض دولت ایران به دولت روسیه شوروی به‌دلیل واگذار نکردن روستای فیروزه به ایران.,[],1301
6.0,3.0,وزارت خارجه ایران از نمایندگی خود در انگلیس خواست که دلیل حضور ۶۰۰ نظامی انگلیسی در بوشهر را از مقامات آن کشور جویا شود. پاسخ آن بود که «بهانهٔ نگاهداری قشون در جنوب، عدم اطمینان (انگلیس) از ابقا امنیت است.»,[],1301
9.0,3.0,تشکیل جلسه‌ای خصوصی در مجلس شورای ملی و تصمیم به ارسال تلگرام برای احمدشاه مبنی بر استعفای دوم مشیرالدوله و تقاضای «رفع بحران» از وی,"[{'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'مجلس شورای ملی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3_%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D9%85%D9%84%DB%8C'}, {'text': 'مشیرالدوله', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B4%DB%8C%D8%B1%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%87'}]",1301
10.0,3.0,دستور رضاخان، وزیر جنگ به وزارت خارجه مبنی بر اعتراض به سفارت انگلیس به‌دلیل ملاقات نمایندگان دو کشورِ تحت سلطهٔ انگلیس (عراق و هند) در محمره (خرمشهر),"[{'text': 'رضاخان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}]",1301
0.0,3.0,۱۲ خرداد: وینستون چرچیل که در این زمان وزیر امور مستعمارت بریتانیا بود، سندی منتشر کرد که آن را با عنوان British Policy in Palestine می‌شناسند. او در این سند از اعلامیه بالفور حمایت کرد.,"[{'text': 'وینستون چرچیل', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D9%86%D8%B3%D8%AA%D9%88%D9%86_%DA%86%D8%B1%DA%86%DB%8C%D9%84'}, {'text': '۱۲ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1%DB%B2_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}, {'text': '۲ خرداد', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2_%D8%AE%D8%B1%D8%AF%D8%A7%D8%AF'}]",1301
